x-axis,1,2
second,Volt,Ampere
-46.000E-09,+585.913658E-06,+752.343431E-06
-45.000E-09,+3.515601158E-03,+717.187180E-06
-44.000E-09,+2.539038658E-03,+705.468430E-06
-43.000E-09,+3.515601158E-03,+728.905930E-06
-42.000E-09,+6.445288658E-03,+775.780931E-06
-41.000E-09,+5.468726158E-03,+810.937181E-06
-40.000E-09,+3.515601158E-03,+799.218431E-06
-39.000E-09,+3.515601158E-03,+752.343431E-06
-38.000E-09,+4.492163658E-03,+740.624680E-06
-37.000E-09,+4.492163658E-03,+717.187180E-06
-36.000E-09,+5.468726158E-03,+764.062181E-06
-35.000E-09,+4.492163658E-03,+810.937181E-06
-34.000E-09,+2.539038658E-03,+810.937181E-06
-33.000E-09,+5.468726158E-03,+857.812181E-06
-32.000E-09,+3.515601158E-03,+822.655931E-06
-31.000E-09,+3.515601158E-03,+787.499681E-06
-30.000E-09,+3.515601158E-03,+740.624680E-06
-29.000E-09,+4.492163658E-03,+717.187180E-06
-28.000E-09,+4.492163658E-03,+740.624680E-06
-27.000E-09,+4.492163658E-03,+787.499681E-06
-26.000E-09,+5.468726158E-03,+740.624680E-06
-25.000E-09,+5.468726158E-03,+717.187180E-06
-24.000E-09,+3.515601158E-03,+752.343431E-06
-23.000E-09,+2.539038658E-03,+740.624680E-06
-22.000E-09,+4.492163658E-03,+740.624680E-06
-21.000E-09,+3.515601158E-03,+752.343431E-06
-20.000E-09,+3.515601158E-03,+775.780931E-06
-19.000E-09,+4.492163658E-03,+775.780931E-06
-18.000E-09,+6.445288658E-03,+775.780931E-06
-17.000E-09,+4.492163658E-03,+740.624680E-06
-16.000E-09,+5.468726158E-03,+670.312180E-06
-15.000E-09,+4.492163658E-03,+728.905930E-06
-14.000E-09,+3.515601158E-03,+764.062181E-06
-13.000E-09,+5.468726158E-03,+728.905930E-06
-12.000E-09,+3.515601158E-03,+740.624680E-06
-11.000E-09,+2.539038658E-03,+717.187180E-06
-10.000E-09,+4.492163658E-03,+740.624680E-06
-9.000E-09,+3.515601158E-03,+775.780931E-06
-8.000E-09,+4.492163658E-03,+787.499681E-06
-7.000E-09,+2.539038658E-03,+822.655931E-06
-6.000E-09,+2.539038658E-03,+799.218431E-06
-5.000E-09,+2.539038658E-03,+764.062181E-06
-4.000E-09,+3.515601158E-03,+775.780931E-06
-3.000E-09,+3.515601158E-03,+799.218431E-06
-2.000E-09,+4.492163658E-03,+810.937181E-06
-1.000E-09,+3.515601158E-03,+810.937181E-06
-0.0E+00,+3.515601158E-03,+764.062181E-06
+1.000E-09,+3.515601158E-03,+740.624680E-06
+2.000E-09,+2.539038658E-03,+764.062181E-06
+3.000E-09,+4.492163658E-03,+775.780931E-06
+4.000E-09,+3.515601158E-03,+717.187180E-06
+5.000E-09,+2.539038658E-03,+728.905930E-06
+6.000E-09,+6.445288658E-03,+728.905930E-06
+7.000E-09,+3.515601158E-03,+752.343431E-06
+8.000E-09,+3.515601158E-03,+764.062181E-06
+9.000E-09,+3.515601158E-03,+787.499681E-06
+10.000E-09,+4.492163658E-03,+846.093431E-06
+11.000E-09,+5.468726158E-03,+810.937181E-06
+12.000E-09,+2.539038658E-03,+810.937181E-06
+13.000E-09,+5.468726158E-03,+857.812181E-06
+14.000E-09,+4.492163658E-03,+892.968432E-06
+15.000E-09,+1.562476158E-03,+869.530932E-06
+16.000E-09,+5.468726158E-03,+857.812181E-06
+17.000E-09,+5.468726158E-03,+822.655931E-06
+18.000E-09,+4.492163658E-03,+822.655931E-06
+19.000E-09,+5.468726158E-03,+787.499681E-06
+20.000E-09,+6.445288658E-03,+822.655931E-06
+21.000E-09,+5.468726158E-03,+810.937181E-06
+22.000E-09,+6.445288658E-03,+810.937181E-06
+23.000E-09,+7.421851158E-03,+775.780931E-06
+24.000E-09,+5.468726158E-03,+810.937181E-06
+25.000E-09,+5.468726158E-03,+881.249682E-06
+26.000E-09,+9.374976158E-03,+892.968432E-06
+27.000E-09,+7.421851158E-03,+869.530932E-06
+28.000E-09,+6.445288658E-03,+904.687182E-06
+29.000E-09,+6.445288658E-03,+869.530932E-06
+30.000E-09,+6.445288658E-03,+881.249682E-06
+31.000E-09,+6.445288658E-03,+892.968432E-06
+32.000E-09,+7.421851158E-03,+881.249682E-06
+33.000E-09,+6.445288658E-03,+822.655931E-06
+34.000E-09,+6.445288658E-03,+810.937181E-06
+35.000E-09,+8.398413658E-03,+810.937181E-06
+36.000E-09,+7.421851158E-03,+810.937181E-06
+37.000E-09,+6.445288658E-03,+822.655931E-06
+38.000E-09,+3.515601158E-03,+799.218431E-06
+39.000E-09,+1.562476158E-03,+693.749680E-06
+40.000E-09,-4.296898842E-03,+611.718429E-06
+41.000E-09,-7.226586342E-03,+564.843429E-06
+42.000E-09,-12.109398842E-03,+588.280929E-06
+43.000E-09,-18.945336342E-03,+553.124679E-06
+44.000E-09,-36.523461342E-03,+365.624677E-06
+45.000E-09,-74.609398842E-03,-79.687827E-06
+46.000E-09,-137.109398842E-03,-712.500332E-06
+47.000E-09,-225.000023842E-03,-1.509375339E-03
+48.000E-09,-334.375023842E-03,-2.364844097E-03
+49.000E-09,-460.351586342E-03,-3.243750354E-03
+50.000E-09,-588.281273842E-03,-4.192969112E-03
+51.000E-09,-701.562523842E-03,-5.036719120E-03
+52.000E-09,-791.406273842E-03,-5.575781624E-03
+53.000E-09,-838.281273842E-03,-5.903906627E-03
+54.000E-09,-843.164086342E-03,-6.290625381E-03
+55.000E-09,-816.796898842E-03,-6.923437886E-03
+56.000E-09,-752.343773842E-03,-7.638281642E-03
+57.000E-09,-667.382836342E-03,-8.224219147E-03
+58.000E-09,-574.609398842E-03,-8.692969152E-03
+59.000E-09,-484.765648842E-03,-9.067969155E-03
+60.000E-09,-393.945336342E-03,-9.396094158E-03
+61.000E-09,-313.867211342E-03,-9.372656657E-03
+62.000E-09,-255.273461342E-03,-8.845312903E-03
+63.000E-09,-219.140648842E-03,-7.896094145E-03
+64.000E-09,-192.773461342E-03,-6.771094135E-03
+65.000E-09,-166.406273842E-03,-5.517187874E-03
+66.000E-09,-129.296898842E-03,-4.216406613E-03
+67.000E-09,-91.210961342E-03,-3.079687853E-03
+68.000E-09,-54.101586342E-03,-2.259375346E-03
+69.000E-09,-25.781273842E-03,-1.919531593E-03
+70.000E-09,-5.273461342E-03,-1.814062842E-03
+71.000E-09,+9.374976158E-03,-1.919531593E-03
+72.000E-09,+17.187476158E-03,-2.118750344E-03
+73.000E-09,+23.046851158E-03,-2.505469098E-03
+74.000E-09,+24.999976158E-03,-2.939062852E-03
+75.000E-09,+24.999976158E-03,-3.337500355E-03
+76.000E-09,+21.093726158E-03,-3.689062858E-03
+77.000E-09,+21.093726158E-03,-4.122656612E-03
+78.000E-09,+24.023413658E-03,-4.755469117E-03
+79.000E-09,+31.835913658E-03,-5.271094122E-03
+80.000E-09,+42.578101158E-03,-5.610937875E-03
+81.000E-09,+47.460913658E-03,-5.634375375E-03
+82.000E-09,+55.273413658E-03,-5.587500375E-03
+83.000E-09,+55.273413658E-03,-5.423437873E-03
+84.000E-09,+50.390601158E-03,-5.118750370E-03
+85.000E-09,+40.624976158E-03,-4.626562866E-03
+86.000E-09,+30.859351158E-03,-3.935156610E-03
+87.000E-09,+17.187476158E-03,-3.325781605E-03
+88.000E-09,+6.445288658E-03,-2.857031601E-03
+89.000E-09,-1.367211342E-03,-2.435156597E-03
+90.000E-09,-4.296898842E-03,-2.153906595E-03
+91.000E-09,+1.562476158E-03,-2.025000344E-03
+92.000E-09,+7.421851158E-03,-2.083594094E-03
+93.000E-09,+13.281226158E-03,-2.200781595E-03
+94.000E-09,+15.234351158E-03,-2.364844097E-03
+95.000E-09,+19.140601158E-03,-2.564062848E-03
+96.000E-09,+20.117163658E-03,-2.821875350E-03
+97.000E-09,+17.187476158E-03,-3.103125353E-03
+98.000E-09,+9.374976158E-03,-3.372656605E-03
+99.000E-09,-390.648842E-06,-3.583594107E-03
+100.000E-09,-10.156273842E-03,-3.677344108E-03
+101.000E-09,-20.898461342E-03,-3.712500358E-03
+102.000E-09,-29.687523842E-03,-3.642187858E-03
+103.000E-09,-35.546898842E-03,-3.560156607E-03
+104.000E-09,-39.453148842E-03,-3.431250356E-03
+105.000E-09,-36.523461342E-03,-3.173437854E-03
+106.000E-09,-31.640648842E-03,-2.821875350E-03
+107.000E-09,-26.757836342E-03,-2.470312847E-03
+108.000E-09,-21.875023842E-03,-2.153906595E-03
+109.000E-09,-13.085961342E-03,-1.825781592E-03
+110.000E-09,-10.156273842E-03,-1.509375339E-03
+111.000E-09,-11.132836342E-03,-1.333594088E-03
+112.000E-09,-12.109398842E-03,-1.321875337E-03
+113.000E-09,-15.039086342E-03,-1.415625338E-03
+114.000E-09,-16.015648842E-03,-1.556250339E-03
+115.000E-09,-20.898461342E-03,-1.732031591E-03
+116.000E-09,-23.828148842E-03,-1.919531593E-03
+117.000E-09,-26.757836342E-03,-2.177344095E-03
+118.000E-09,-24.804711342E-03,-2.376562847E-03
+119.000E-09,-20.898461342E-03,-2.505469098E-03
+120.000E-09,-19.921898842E-03,-2.564062848E-03
+121.000E-09,-16.015648842E-03,-2.552344098E-03
+122.000E-09,-11.132836342E-03,-2.446875347E-03
+123.000E-09,-7.226586342E-03,-2.364844097E-03
+124.000E-09,-2.343773842E-03,-2.235937845E-03
+125.000E-09,+1.562476158E-03,-2.083594094E-03
+126.000E-09,+585.913658E-06,-1.954687843E-03
+127.000E-09,+585.913658E-06,-1.767187841E-03
+128.000E-09,-2.343773842E-03,-1.626562840E-03
+129.000E-09,-1.367211342E-03,-1.521094089E-03
+130.000E-09,-2.343773842E-03,-1.485937839E-03
+131.000E-09,-1.367211342E-03,-1.485937839E-03
+132.000E-09,-390.648842E-06,-1.474219089E-03
+133.000E-09,-1.367211342E-03,-1.497656589E-03
+134.000E-09,-390.648842E-06,-1.521094089E-03
+135.000E-09,-1.367211342E-03,-1.614844090E-03
+136.000E-09,-390.648842E-06,-1.732031591E-03
+137.000E-09,-390.648842E-06,-1.814062842E-03
+138.000E-09,+585.913658E-06,-1.849219092E-03
+139.000E-09,-390.648842E-06,-1.872656592E-03
+140.000E-09,-3.320336342E-03,-1.896094092E-03
+141.000E-09,-4.296898842E-03,-1.919531593E-03
+142.000E-09,-7.226586342E-03,-1.884375342E-03
+143.000E-09,-8.203148842E-03,-1.743750341E-03
+144.000E-09,-12.109398842E-03,-1.591406590E-03
+145.000E-09,-13.085961342E-03,-1.485937839E-03
+146.000E-09,-16.992211342E-03,-1.310156587E-03
+147.000E-09,-18.945336342E-03,-1.204687836E-03
+148.000E-09,-17.968773842E-03,-1.110937836E-03
+149.000E-09,-18.945336342E-03,-993.750335E-06
+150.000E-09,-15.039086342E-03,-935.156584E-06
+151.000E-09,-13.085961342E-03,-876.562834E-06
+152.000E-09,-12.109398842E-03,-923.437834E-06
+153.000E-09,-13.085961342E-03,-923.437834E-06
+154.000E-09,-13.085961342E-03,-958.594084E-06
+155.000E-09,-11.132836342E-03,-1.005469085E-03
+156.000E-09,-9.179711342E-03,-1.064062835E-03
+157.000E-09,-10.156273842E-03,-1.087500335E-03
+158.000E-09,-10.156273842E-03,-1.110937836E-03
+159.000E-09,-7.226586342E-03,-1.134375336E-03
+160.000E-09,-7.226586342E-03,-1.146094086E-03
+161.000E-09,-6.250023842E-03,-1.110937836E-03
+162.000E-09,-5.273461342E-03,-1.052344085E-03
+163.000E-09,-4.296898842E-03,-1.052344085E-03
+164.000E-09,-2.343773842E-03,-1.028906585E-03
+165.000E-09,-390.648842E-06,-958.594084E-06
+166.000E-09,-390.648842E-06,-911.719084E-06
+167.000E-09,+585.913658E-06,-888.281584E-06
+168.000E-09,-390.648842E-06,-817.969083E-06
+169.000E-09,+585.913658E-06,-794.531583E-06
+170.000E-09,-390.648842E-06,-782.812833E-06
+171.000E-09,+585.913658E-06,-817.969083E-06
+172.000E-09,+1.562476158E-03,-829.687833E-06
+173.000E-09,+585.913658E-06,-817.969083E-06
+174.000E-09,+1.562476158E-03,-841.406583E-06
+175.000E-09,-390.648842E-06,-900.000334E-06
+176.000E-09,-1.367211342E-03,-888.281584E-06
+177.000E-09,-3.320336342E-03,-911.719084E-06
+178.000E-09,-2.343773842E-03,-946.875334E-06
+179.000E-09,-1.367211342E-03,-888.281584E-06
+180.000E-09,-3.320336342E-03,-864.844083E-06
+181.000E-09,-3.320336342E-03,-794.531583E-06
+182.000E-09,-6.250023842E-03,-724.219082E-06
+183.000E-09,-8.203148842E-03,-712.500332E-06
+184.000E-09,-8.203148842E-03,-700.781582E-06
+185.000E-09,-8.203148842E-03,-642.187832E-06
+186.000E-09,-10.156273842E-03,-571.875331E-06
+187.000E-09,-10.156273842E-03,-501.562830E-06
+188.000E-09,-9.179711342E-03,-407.812830E-06
+189.000E-09,-10.156273842E-03,-372.656579E-06
+190.000E-09,-9.179711342E-03,-337.500329E-06
+191.000E-09,-10.156273842E-03,-314.062829E-06
+192.000E-09,-9.179711342E-03,-290.625328E-06
+193.000E-09,-9.179711342E-03,-314.062829E-06
+194.000E-09,-10.156273842E-03,-360.937829E-06
+195.000E-09,-10.156273842E-03,-302.344079E-06
+196.000E-09,-8.203148842E-03,-302.344079E-06
+197.000E-09,-7.226586342E-03,-337.500329E-06
+198.000E-09,-4.296898842E-03,-372.656579E-06
+199.000E-09,-6.250023842E-03,-349.219079E-06
+200.000E-09,-5.273461342E-03,-325.781579E-06
+201.000E-09,-4.296898842E-03,-337.500329E-06
+202.000E-09,-3.320336342E-03,-407.812830E-06
+203.000E-09,-390.648842E-06,-454.687830E-06
+204.000E-09,+585.913658E-06,-407.812830E-06
+205.000E-09,+3.515601158E-03,-360.937829E-06
+206.000E-09,+2.539038658E-03,-290.625328E-06
+207.000E-09,+585.913658E-06,-220.312828E-06
+208.000E-09,-390.648842E-06,-220.312828E-06
+209.000E-09,-1.367211342E-03,-255.469078E-06
+210.000E-09,-2.343773842E-03,-349.219079E-06
+211.000E-09,-1.367211342E-03,-396.094079E-06
+212.000E-09,-390.648842E-06,-360.937829E-06
+213.000E-09,-3.320336342E-03,-302.344079E-06
+214.000E-09,-1.367211342E-03,-255.469078E-06
+215.000E-09,-3.320336342E-03,-255.469078E-06
+216.000E-09,-390.648842E-06,-232.031578E-06
+217.000E-09,-2.343773842E-03,-208.594078E-06
+218.000E-09,-3.320336342E-03,-232.031578E-06
+219.000E-09,-2.343773842E-03,-196.875328E-06
+220.000E-09,-1.367211342E-03,-243.750328E-06
+221.000E-09,-1.367211342E-03,-290.625328E-06
+222.000E-09,-1.367211342E-03,-243.750328E-06
+223.000E-09,-5.273461342E-03,-196.875328E-06
+224.000E-09,-5.273461342E-03,-150.000327E-06
+225.000E-09,-9.179711342E-03,-138.281577E-06
+226.000E-09,-10.156273842E-03,-67.969077E-06
+227.000E-09,-13.085961342E-03,-56.250326E-06
+228.000E-09,-11.132836342E-03,-32.812826E-06
+229.000E-09,-8.203148842E-03,+2.343424E-06
+230.000E-09,-9.179711342E-03,+84.374675E-06
+231.000E-09,-9.179711342E-03,+119.530925E-06
+232.000E-09,-7.226586342E-03,+96.093425E-06
+233.000E-09,-7.226586342E-03,+84.374675E-06
+234.000E-09,-5.273461342E-03,+49.218424E-06
+235.000E-09,-5.273461342E-03,+14.062174E-06
+236.000E-09,-6.250023842E-03,+25.780924E-06
+237.000E-09,-6.250023842E-03,+25.780924E-06
+238.000E-09,-7.226586342E-03,+25.780924E-06
+239.000E-09,-4.296898842E-03,+49.218424E-06
+240.000E-09,-5.273461342E-03,+60.937175E-06
+241.000E-09,-3.320336342E-03,+84.374675E-06
+242.000E-09,-3.320336342E-03,+72.655925E-06
+243.000E-09,-390.648842E-06,+60.937175E-06
+244.000E-09,-390.648842E-06,+84.374675E-06
+245.000E-09,+585.913658E-06,+2.343424E-06
+246.000E-09,+4.492163658E-03,+14.062174E-06
+247.000E-09,+4.492163658E-03,+25.780924E-06
+248.000E-09,+3.515601158E-03,+49.218424E-06
+249.000E-09,+1.562476158E-03,+25.780924E-06
+250.000E-09,+3.515601158E-03,+2.343424E-06
+251.000E-09,+1.562476158E-03,-44.531576E-06
+252.000E-09,+2.539038658E-03,-44.531576E-06
+253.000E-09,+585.913658E-06,-21.094076E-06
+254.000E-09,+1.562476158E-03,-32.812826E-06
+255.000E-09,-390.648842E-06,-32.812826E-06
+256.000E-09,-1.367211342E-03,-21.094076E-06
+257.000E-09,-3.320336342E-03,+2.343424E-06
+258.000E-09,-4.296898842E-03,+49.218424E-06
+259.000E-09,-3.320336342E-03,+60.937175E-06
+260.000E-09,-2.343773842E-03,+119.530925E-06
+261.000E-09,-5.273461342E-03,+178.124676E-06
+262.000E-09,-4.296898842E-03,+201.562176E-06
+263.000E-09,-6.250023842E-03,+213.280926E-06
+264.000E-09,-4.296898842E-03,+248.437176E-06
+265.000E-09,-7.226586342E-03,+260.155926E-06
+266.000E-09,-5.273461342E-03,+295.312177E-06
+267.000E-09,-7.226586342E-03,+295.312177E-06
+268.000E-09,-8.203148842E-03,+283.593427E-06
+269.000E-09,-7.226586342E-03,+271.874676E-06
+270.000E-09,-7.226586342E-03,+295.312177E-06
+271.000E-09,-6.250023842E-03,+283.593427E-06
+272.000E-09,-8.203148842E-03,+283.593427E-06
+273.000E-09,-6.250023842E-03,+283.593427E-06
+274.000E-09,-5.273461342E-03,+295.312177E-06
+275.000E-09,-3.320336342E-03,+283.593427E-06
+276.000E-09,-3.320336342E-03,+307.030927E-06
+277.000E-09,-4.296898842E-03,+318.749677E-06
+278.000E-09,-4.296898842E-03,+295.312177E-06
+279.000E-09,-1.367211342E-03,+307.030927E-06
+280.000E-09,-1.367211342E-03,+271.874676E-06
+281.000E-09,-1.367211342E-03,+283.593427E-06
+282.000E-09,-390.648842E-06,+248.437176E-06
+283.000E-09,+585.913658E-06,+260.155926E-06
+284.000E-09,+1.562476158E-03,+295.312177E-06
+285.000E-09,+1.562476158E-03,+283.593427E-06
+286.000E-09,+2.539038658E-03,+271.874676E-06
+287.000E-09,+1.562476158E-03,+236.718426E-06
+288.000E-09,+1.562476158E-03,+248.437176E-06
+289.000E-09,+1.562476158E-03,+260.155926E-06
+290.000E-09,+585.913658E-06,+224.999676E-06
+291.000E-09,+2.539038658E-03,+189.843426E-06
+292.000E-09,+1.562476158E-03,+178.124676E-06
+293.000E-09,+2.539038658E-03,+178.124676E-06
+294.000E-09,-390.648842E-06,+213.280926E-06
+295.000E-09,-390.648842E-06,+248.437176E-06
+296.000E-09,+585.913658E-06,+248.437176E-06
+297.000E-09,-1.367211342E-03,+271.874676E-06
+298.000E-09,-2.343773842E-03,+260.155926E-06
+299.000E-09,-6.250023842E-03,+283.593427E-06
+300.000E-09,-1.367211342E-03,+330.468427E-06
+301.000E-09,-1.367211342E-03,+307.030927E-06
+302.000E-09,-4.296898842E-03,+271.874676E-06
+303.000E-09,-3.320336342E-03,+271.874676E-06
+304.000E-09,-3.320336342E-03,+271.874676E-06
+305.000E-09,-3.320336342E-03,+307.030927E-06
+306.000E-09,-4.296898842E-03,+342.187177E-06
+307.000E-09,-6.250023842E-03,+342.187177E-06
+308.000E-09,-6.250023842E-03,+389.062177E-06
+309.000E-09,-5.273461342E-03,+377.343427E-06
+310.000E-09,-6.250023842E-03,+389.062177E-06
+311.000E-09,-5.273461342E-03,+353.905927E-06
+312.000E-09,-5.273461342E-03,+353.905927E-06
+313.000E-09,-2.343773842E-03,+400.780928E-06
+314.000E-09,-4.296898842E-03,+412.499678E-06
+315.000E-09,-2.343773842E-03,+424.218428E-06
+316.000E-09,-1.367211342E-03,+459.374678E-06
+317.000E-09,-1.367211342E-03,+459.374678E-06
+318.000E-09,-2.343773842E-03,+424.218428E-06
+319.000E-09,-2.343773842E-03,+435.937178E-06
+320.000E-09,-2.343773842E-03,+424.218428E-06
+321.000E-09,-1.367211342E-03,+424.218428E-06
+322.000E-09,+585.913658E-06,+447.655928E-06
+323.000E-09,+585.913658E-06,+400.780928E-06
+324.000E-09,+585.913658E-06,+400.780928E-06
+325.000E-09,+1.562476158E-03,+365.624677E-06
+326.000E-09,+2.539038658E-03,+365.624677E-06
+327.000E-09,+2.539038658E-03,+365.624677E-06
+328.000E-09,+1.562476158E-03,+353.905927E-06
+329.000E-09,+1.562476158E-03,+318.749677E-06
+330.000E-09,+1.562476158E-03,+330.468427E-06
+331.000E-09,+2.539038658E-03,+330.468427E-06
+332.000E-09,+1.562476158E-03,+365.624677E-06
+333.000E-09,+1.562476158E-03,+365.624677E-06
+334.000E-09,+2.539038658E-03,+377.343427E-06
+335.000E-09,-390.648842E-06,+412.499678E-06
+336.000E-09,-1.367211342E-03,+365.624677E-06
+337.000E-09,-390.648842E-06,+412.499678E-06
+338.000E-09,-1.367211342E-03,+424.218428E-06
+339.000E-09,-1.367211342E-03,+424.218428E-06
+340.000E-09,-2.343773842E-03,+517.968429E-06
+341.000E-09,-1.367211342E-03,+506.249678E-06
+342.000E-09,-390.648842E-06,+529.687179E-06
+343.000E-09,+585.913658E-06,+541.405929E-06
+344.000E-09,+1.562476158E-03,+541.405929E-06
+345.000E-09,-2.343773842E-03,+541.405929E-06
+346.000E-09,-2.343773842E-03,+553.124679E-06
+347.000E-09,-2.343773842E-03,+541.405929E-06
+348.000E-09,-1.367211342E-03,+517.968429E-06
+349.000E-09,-1.367211342E-03,+482.812178E-06
+350.000E-09,-2.343773842E-03,+482.812178E-06
+351.000E-09,-2.343773842E-03,+459.374678E-06
+352.000E-09,-2.343773842E-03,+459.374678E-06
+353.000E-09,-2.343773842E-03,+506.249678E-06
+354.000E-09,-3.320336342E-03,+494.530928E-06
+355.000E-09,-1.367211342E-03,+482.812178E-06
+356.000E-09,-1.367211342E-03,+471.093428E-06
+357.000E-09,-390.648842E-06,+494.530928E-06
+358.000E-09,+585.913658E-06,+494.530928E-06
+359.000E-09,+585.913658E-06,+517.968429E-06
+360.000E-09,+1.562476158E-03,+494.530928E-06
+361.000E-09,+1.562476158E-03,+459.374678E-06
+362.000E-09,+585.913658E-06,+494.530928E-06
+363.000E-09,+585.913658E-06,+517.968429E-06
+364.000E-09,+2.539038658E-03,+517.968429E-06
+365.000E-09,+2.539038658E-03,+553.124679E-06
+366.000E-09,+3.515601158E-03,+611.718429E-06
+367.000E-09,+2.539038658E-03,+611.718429E-06
+368.000E-09,-390.648842E-06,+529.687179E-06
+369.000E-09,+2.539038658E-03,+482.812178E-06
+370.000E-09,+585.913658E-06,+482.812178E-06
+371.000E-09,+585.913658E-06,+471.093428E-06
+372.000E-09,+1.562476158E-03,+471.093428E-06
+373.000E-09,+1.562476158E-03,+435.937178E-06
+374.000E-09,-390.648842E-06,+459.374678E-06
+375.000E-09,+1.562476158E-03,+517.968429E-06
+376.000E-09,-390.648842E-06,+529.687179E-06
+377.000E-09,-2.343773842E-03,+529.687179E-06
+378.000E-09,-3.320336342E-03,+576.562179E-06
+379.000E-09,-390.648842E-06,+553.124679E-06
+380.000E-09,-1.367211342E-03,+553.124679E-06
+381.000E-09,-2.343773842E-03,+576.562179E-06
+382.000E-09,+585.913658E-06,+623.437179E-06
+383.000E-09,-390.648842E-06,+646.874680E-06
+384.000E-09,+585.913658E-06,+635.155930E-06
+385.000E-09,-2.343773842E-03,+599.999679E-06
+386.000E-09,-2.343773842E-03,+623.437179E-06
+387.000E-09,-1.367211342E-03,+576.562179E-06
+388.000E-09,-390.648842E-06,+576.562179E-06
+389.000E-09,-2.343773842E-03,+599.999679E-06
+390.000E-09,-390.648842E-06,+635.155930E-06
+391.000E-09,-2.343773842E-03,+658.593430E-06
+392.000E-09,-2.343773842E-03,+646.874680E-06
+393.000E-09,-2.343773842E-03,+658.593430E-06
+394.000E-09,-2.343773842E-03,+646.874680E-06
+395.000E-09,-390.648842E-06,+611.718429E-06
+396.000E-09,+585.913658E-06,+588.280929E-06
+397.000E-09,+2.539038658E-03,+611.718429E-06
+398.000E-09,+2.539038658E-03,+611.718429E-06
+399.000E-09,+585.913658E-06,+646.874680E-06
+400.000E-09,+2.539038658E-03,+623.437179E-06
+401.000E-09,+1.562476158E-03,+611.718429E-06
+402.000E-09,+1.562476158E-03,+658.593430E-06
+403.000E-09,+2.539038658E-03,+635.155930E-06
+404.000E-09,+585.913658E-06,+564.843429E-06
+405.000E-09,+3.515601158E-03,+576.562179E-06
+406.000E-09,+3.515601158E-03,+599.999679E-06
+407.000E-09,+3.515601158E-03,+564.843429E-06
+408.000E-09,+2.539038658E-03,+541.405929E-06
+409.000E-09,+1.562476158E-03,+564.843429E-06
+410.000E-09,+2.539038658E-03,+599.999679E-06
+411.000E-09,+2.539038658E-03,+576.562179E-06
+412.000E-09,+2.539038658E-03,+541.405929E-06
+413.000E-09,-1.367211342E-03,+576.562179E-06
+414.000E-09,+585.913658E-06,+588.280929E-06
